"date","code_post","level_w","snow_height","degree_coverage","tmean","post_9387"
"2016-12-27",9392,74,42,10,"-25.2",27
"2016-12-27",9386,110,42,10,"-25.2",27
"2016-12-27",9393,323,42,10,"-25.2",27
"2016-12-27",9388,239,42,10,"-25.2",27
"2016-12-27",9389,56,42,10,"-25.2",27
"2016-12-28",9392,74,42,10,"-13.5",26
"2016-12-28",9386,110,42,10,"-13.5",26
"2016-12-28",9393,323,42,10,"-13.5",26
"2016-12-28",9389,56,42,10,"-13.5",26
"2016-12-28",9388,240,42,10,"-13.5",26
"2016-12-28",9390,226,42,10,"-13.5",26
"2016-12-29",9390,227,44,10,"-10.3",27
"2016-12-29",9386,110,44,10,"-10.3",27
"2016-12-29",9393,323,44,10,"-10.3",27
"2016-12-29",9389,56,44,10,"-10.3",27
"2016-12-29",9392,74,44,10,"-10.3",27
"2016-12-29",9388,240,44,10,"-10.3",27
"2016-12-30",9393,323,45,10,"-10.7",26
"2016-12-30",9386,111,45,10,"-10.7",26
"2016-12-30",9389,56,45,10,"-10.7",26
"2016-12-30",9390,227,45,10,"-10.7",26
"2016-12-30",9388,240,45,10,"-10.7",26
"2016-12-30",9392,74,45,10,"-10.7",26
"2016-12-31",9392,74,44,10,"-15.5",26
"2016-12-31",9388,240,44,10,"-15.5",26
"2016-12-31",9390,227,44,10,"-15.5",26
"2016-12-31",9393,323,44,10,"-15.5",26
"2016-12-31",9386,111,44,10,"-15.5",26
"2016-12-31",9389,55,44,10,"-15.5",26
"2017-01-01",9396,0,44,10,"-10.4",26
"2017-01-01",9499,130,44,10,"-10.4",26
"2017-01-01",9393,323,44,10,"-10.4",26
"2017-01-01",9560,298,44,10,"-10.4",26
"2017-01-01",9523,181,44,10,"-10.4",26
"2017-01-01",9389,55,44,10,"-10.4",26
"2017-01-01",9386,111,44,10,"-10.4",26
"2017-01-01",9397,194,44,10,"-10.4",26
"2017-01-01",9390,227,44,10,"-10.4",26
"2017-01-01",9392,74,44,10,"-10.4",26
"2017-01-01",9388,241,44,10,"-10.4",26
"2017-01-02",9523,180,45,10,"-9.6",26
"2017-01-02",9392,74,45,10,"-9.6",26
"2017-01-02",9388,241,45,10,"-9.6",26
"2017-01-02",9386,111,45,10,"-9.6",26
"2017-01-02",9499,130,45,10,"-9.6",26
"2017-01-02",9397,194,45,10,"-9.6",26
"2017-01-02",9393,323,45,10,"-9.6",26
"2017-01-02",9389,55,45,10,"-9.6",26
"2017-01-02",9390,227,45,10,"-9.6",26
"2017-01-02",9396,0,45,10,"-9.6",26
"2017-01-02",9560,298,45,10,"-9.6",26
"2017-01-03",9393,323,46,10,"-8.9",26
"2017-01-03",9388,241,46,10,"-8.9",26
"2017-01-03",9523,180,46,10,"-8.9",26
"2017-01-03",9392,74,46,10,"-8.9",26
"2017-01-03",9389,56,46,10,"-8.9",26
"2017-01-03",9499,129,46,10,"-8.9",26
"2017-01-03",9390,227,46,10,"-8.9",26
"2017-01-03",9386,111,46,10,"-8.9",26
"2017-01-03",9396,0,46,10,"-8.9",26
"2017-01-03",9397,194,46,10,"-8.9",26
"2017-01-03",9560,298,46,10,"-8.9",26
"2017-01-04",9390,228,49,10,"-21.2",26
"2017-01-04",9560,298,49,10,"-21.2",26
"2017-01-04",9499,129,49,10,"-21.2",26
"2017-01-04",9392,74,49,10,"-21.2",26
"2017-01-04",9393,323,49,10,"-21.2",26
"2017-01-04",9389,56,49,10,"-21.2",26
"2017-01-04",9396,0,49,10,"-21.2",26
"2017-01-04",9397,194,49,10,"-21.2",26
"2017-01-04",9388,242,49,10,"-21.2",26
"2017-01-04",9386,111,49,10,"-21.2",26
"2017-01-04",9523,178,49,10,"-21.2",26
"2017-01-05",9523,178,52,10,"-18.5",25
"2017-01-05",9397,193,52,10,"-18.5",25
"2017-01-05",9393,322,52,10,"-18.5",25
"2017-01-05",9392,74,52,10,"-18.5",25
"2017-01-05",9396,0,52,10,"-18.5",25
"2017-01-05",9390,228,52,10,"-18.5",25
"2017-01-05",9388,243,52,10,"-18.5",25
"2017-01-05",9499,128,52,10,"-18.5",25
"2017-01-05",9560,298,52,10,"-18.5",25
"2017-01-05",9386,111,52,10,"-18.5",25
"2017-01-05",9389,56,52,10,"-18.5",25
"2017-01-06",9386,111,55,10,"-11.5",26
"2017-01-06",9390,228,55,10,"-11.5",26
"2017-01-06",9499,127,55,10,"-11.5",26
"2017-01-06",9396,0,55,10,"-11.5",26
"2017-01-06",9560,298,55,10,"-11.5",26
"2017-01-06",9392,74,55,10,"-11.5",26
"2017-01-06",9393,322,55,10,"-11.5",26
"2017-01-06",9389,56,55,10,"-11.5",26
"2017-01-06",9388,243,55,10,"-11.5",26
"2017-01-06",9523,178,55,10,"-11.5",26
"2017-01-06",9397,193,55,10,"-11.5",26
"2017-01-07",9397,193,56,10,"-22",25
"2017-01-07",9386,111,56,10,"-22",25
"2017-01-07",9388,244,56,10,"-22",25
"2017-01-07",9560,298,56,10,"-22",25
"2017-01-07",9396,0,56,10,"-22",25
"2017-01-07",9392,73,56,10,"-22",25
"2017-01-07",9390,228,56,10,"-22",25
"2017-01-07",9523,178,56,10,"-22",25
"2017-01-07",9499,127,56,10,"-22",25
"2017-01-07",9393,322,56,10,"-22",25
"2017-01-07",9389,57,56,10,"-22",25
"2017-01-08",9388,244,59,10,"-40.4",25
"2017-01-08",9390,228,59,10,"-40.4",25
"2017-01-08",9392,73,59,10,"-40.4",25
"2017-01-08",9386,111,59,10,"-40.4",25
"2017-01-08",9393,322,59,10,"-40.4",25
"2017-01-08",9389,57,59,10,"-40.4",25
"2017-01-08",9499,127,59,10,"-40.4",25
"2017-01-08",9397,193,59,10,"-40.4",25
"2017-01-08",9560,297,59,10,"-40.4",25
"2017-01-08",9523,178,59,10,"-40.4",25
"2017-01-08",9396,0,59,10,"-40.4",25
"2017-01-09",9392,73,56,10,"-40.7",25
"2017-01-09",9396,0,56,10,"-40.7",25
"2017-01-09",9523,178,56,10,"-40.7",25
"2017-01-09",9560,297,56,10,"-40.7",25
"2017-01-09",9393,322,56,10,"-40.7",25
"2017-01-09",9499,128,56,10,"-40.7",25
"2017-01-09",9389,57,56,10,"-40.7",25
"2017-01-09",9386,111,56,10,"-40.7",25
"2017-01-09",9397,193,56,10,"-40.7",25
"2017-01-09",9390,228,56,10,"-40.7",25
"2017-01-09",9388,244,56,10,"-40.7",25
"2017-01-10",9386,111,56,10,"-41.8",25
"2017-01-10",9499,130,56,10,"-41.8",25
"2017-01-10",9392,73,56,10,"-41.8",25
"2017-01-10",9390,228,56,10,"-41.8",25
"2017-01-10",9523,178,56,10,"-41.8",25
"2017-01-10",9397,192,56,10,"-41.8",25
"2017-01-10",9388,244,56,10,"-41.8",25
"2017-01-10",9560,297,56,10,"-41.8",25
"2017-01-10",9389,57,56,10,"-41.8",25
"2017-01-10",9393,322,56,10,"-41.8",25
"2017-01-10",9396,0,56,10,"-41.8",25
"2017-01-11",9389,56,56,10,"-39.8",25
"2017-01-11",9388,244,56,10,"-39.8",25
"2017-01-11",9393,321,56,10,"-39.8",25
"2017-01-11",9523,177,56,10,"-39.8",25
"2017-01-11",9392,72,56,10,"-39.8",25
"2017-01-11",9499,131,56,10,"-39.8",25
"2017-01-11",9560,297,56,10,"-39.8",25
"2017-01-11",9390,228,56,10,"-39.8",25
"2017-01-11",9397,192,56,10,"-39.8",25
"2017-01-11",9386,111,56,10,"-39.8",25
"2017-01-11",9396,0,56,10,"-39.8",25
"2017-01-12",9523,177,54,10,"-39.9",25
"2017-01-12",9560,297,54,10,"-39.9",25
"2017-01-12",9499,132,54,10,"-39.9",25
"2017-01-12",9386,111,54,10,"-39.9",25
"2017-01-12",9390,228,54,10,"-39.9",25
"2017-01-12",9392,72,54,10,"-39.9",25
"2017-01-12",9396,0,54,10,"-39.9",25
"2017-01-12",9388,244,54,10,"-39.9",25
"2017-01-12",9397,192,54,10,"-39.9",25
"2017-01-12",9393,321,54,10,"-39.9",25
"2017-01-12",9389,56,54,10,"-39.9",25
"2017-01-13",9392,72,54,10,"-31.9",24
"2017-01-13",9390,228,54,10,"-31.9",24
"2017-01-13",9397,192,54,10,"-31.9",24
"2017-01-13",9388,244,54,10,"-31.9",24
"2017-01-13",9523,177,54,10,"-31.9",24
"2017-01-13",9393,321,54,10,"-31.9",24
"2017-01-13",9389,56,54,10,"-31.9",24
"2017-01-13",9560,297,54,10,"-31.9",24
"2017-01-13",9386,111,54,10,"-31.9",24
"2017-01-13",9396,0,54,10,"-31.9",24
"2017-01-13",9499,133,54,10,"-31.9",24
"2017-01-14",9389,56,54,10,"-26.4",24
"2017-01-14",9560,297,54,10,"-26.4",24
"2017-01-14",9523,176,54,10,"-26.4",24
"2017-01-14",9392,72,54,10,"-26.4",24
"2017-01-14",9390,228,54,10,"-26.4",24
"2017-01-14",9396,0,54,10,"-26.4",24
"2017-01-14",9388,244,54,10,"-26.4",24
"2017-01-14",9499,133,54,10,"-26.4",24
"2017-01-14",9393,321,54,10,"-26.4",24
"2017-01-14",9386,111,54,10,"-26.4",24
"2017-01-14",9397,192,54,10,"-26.4",24
"2017-01-15",9560,297,54,10,"-31.3",24
"2017-01-15",9393,321,54,10,"-31.3",24
"2017-01-15",9396,0,54,10,"-31.3",24
"2017-01-15",9392,72,54,10,"-31.3",24
"2017-01-15",9397,192,54,10,"-31.3",24
"2017-01-15",9390,228,54,10,"-31.3",24
"2017-01-15",9386,111,54,10,"-31.3",24
"2017-01-15",9523,174,54,10,"-31.3",24
"2017-01-15",9499,134,54,10,"-31.3",24
"2017-01-15",9388,244,54,10,"-31.3",24
"2017-01-15",9389,55,54,10,"-31.3",24
"2017-01-16",9393,321,54,10,"-40.5",25
"2017-01-16",9386,111,54,10,"-40.5",25
"2017-01-16",9396,0,54,10,"-40.5",25
"2017-01-16",9499,135,54,10,"-40.5",25
"2017-01-16",9390,229,54,10,"-40.5",25
"2017-01-16",9388,244,54,10,"-40.5",25
"2017-01-16",9560,297,54,10,"-40.5",25
"2017-01-16",9392,71,54,10,"-40.5",25
"2017-01-16",9389,55,54,10,"-40.5",25
"2017-01-16",9397,192,54,10,"-40.5",25
"2017-01-16",9523,174,54,10,"-40.5",25
"2017-01-17",9386,111,54,10,"-38.8",24
"2017-01-17",9397,192,54,10,"-38.8",24
"2017-01-17",9523,174,54,10,"-38.8",24
"2017-01-17",9392,71,54,10,"-38.8",24
"2017-01-17",9499,135,54,10,"-38.8",24
"2017-01-17",9388,244,54,10,"-38.8",24
"2017-01-17",9560,297,54,10,"-38.8",24
"2017-01-17",9393,321,54,10,"-38.8",24
"2017-01-17",9390,230,54,10,"-38.8",24
"2017-01-17",9389,55,54,10,"-38.8",24
"2017-01-17",9396,0,54,10,"-38.8",24
"2017-01-18",9393,321,52,10,"-30",24
"2017-01-18",9386,111,52,10,"-30",24
"2017-01-18",9390,231,52,10,"-30",24
"2017-01-18",9523,174,52,10,"-30",24
"2017-01-18",9396,0,52,10,"-30",24
"2017-01-18",9499,136,52,10,"-30",24
"2017-01-18",9392,71,52,10,"-30",24
"2017-01-18",9397,192,52,10,"-30",24
"2017-01-18",9560,297,52,10,"-30",24
"2017-01-18",9388,244,52,10,"-30",24
"2017-01-18",9389,55,52,10,"-30",24
"2017-01-19",9386,110,53,10,"-26.1",24
"2017-01-19",9499,136,53,10,"-26.1",24
"2017-01-19",9390,232,53,10,"-26.1",24
"2017-01-19",9393,321,53,10,"-26.1",24
"2017-01-19",9389,55,53,10,"-26.1",24
"2017-01-19",9392,71,53,10,"-26.1",24
"2017-01-19",9388,244,53,10,"-26.1",24
"2017-01-19",9523,173,53,10,"-26.1",24
"2017-01-19",9396,0,53,10,"-26.1",24
"2017-01-19",9560,297,53,10,"-26.1",24
"2017-01-19",9397,191,53,10,"-26.1",24
"2017-01-20",9499,136,53,10,"-39.7",24
"2017-01-20",9390,233,53,10,"-39.7",24
"2017-01-20",9560,297,53,10,"-39.7",24
"2017-01-20",9392,71,53,10,"-39.7",24
"2017-01-20",9393,321,53,10,"-39.7",24
"2017-01-20",9389,55,53,10,"-39.7",24
"2017-01-20",9386,110,53,10,"-39.7",24
"2017-01-20",9523,173,53,10,"-39.7",24
"2017-01-20",9396,0,53,10,"-39.7",24
"2017-01-20",9397,191,53,10,"-39.7",24
"2017-01-20",9388,244,53,10,"-39.7",24
"2017-01-21",9388,244,53,10,"-36.3",24
"2017-01-21",9390,233,53,10,"-36.3",24
"2017-01-21",9392,71,53,10,"-36.3",24
"2017-01-21",9560,297,53,10,"-36.3",24
"2017-01-21",9397,191,53,10,"-36.3",24
"2017-01-21",9396,0,53,10,"-36.3",24
"2017-01-21",9393,321,53,10,"-36.3",24
"2017-01-21",9499,136,53,10,"-36.3",24
"2017-01-21",9386,110,53,10,"-36.3",24
"2017-01-21",9523,172,53,10,"-36.3",24
"2017-01-21",9389,55,53,10,"-36.3",24
"2017-01-22",9523,172,53,10,"-22",24
"2017-01-22",9392,71,53,10,"-22",24
"2017-01-22",9390,235,53,10,"-22",24
"2017-01-22",9560,297,53,10,"-22",24
"2017-01-22",9397,191,53,10,"-22",24
"2017-01-22",9389,55,53,10,"-22",24
"2017-01-22",9388,244,53,10,"-22",24
"2017-01-22",9396,0,53,10,"-22",24
"2017-01-22",9393,320,53,10,"-22",24
"2017-01-22",9386,110,53,10,"-22",24
"2017-01-22",9499,138,53,10,"-22",24
"2017-01-23",9389,55,55,10,"-11.5",24
"2017-01-23",9396,0,55,10,"-11.5",24
"2017-01-23",9386,110,55,10,"-11.5",24
"2017-01-23",9397,191,55,10,"-11.5",24
"2017-01-23",9388,244,55,10,"-11.5",24
"2017-01-23",9393,320,55,10,"-11.5",24
"2017-01-23",9392,71,55,10,"-11.5",24
"2017-01-23",9499,138,55,10,"-11.5",24
"2017-01-23",9560,297,55,10,"-11.5",24
"2017-01-23",9523,172,55,10,"-11.5",24
"2017-01-23",9390,236,55,10,"-11.5",24
"2017-01-24",9499,139,54,10,"-15.1",24
"2017-01-24",9392,71,54,10,"-15.1",24
"2017-01-24",9386,110,54,10,"-15.1",24
"2017-01-24",9560,297,54,10,"-15.1",24
"2017-01-24",9397,191,54,10,"-15.1",24
"2017-01-24",9388,244,54,10,"-15.1",24
"2017-01-24",9390,237,54,10,"-15.1",24
"2017-01-24",9389,55,54,10,"-15.1",24
"2017-01-24",9396,0,54,10,"-15.1",24
"2017-01-24",9393,320,54,10,"-15.1",24
"2017-01-24",9523,172,54,10,"-15.1",24
"2017-01-25",9523,172,53,10,"-12.4",23
"2017-01-25",9388,244,53,10,"-12.4",23
"2017-01-25",9390,237,53,10,"-12.4",23
"2017-01-25",9396,0,53,10,"-12.4",23
"2017-01-25",9392,71,53,10,"-12.4",23
"2017-01-25",9393,320,53,10,"-12.4",23
"2017-01-25",9389,54,53,10,"-12.4",23
"2017-01-25",9560,297,53,10,"-12.4",23
"2017-01-25",9499,138,53,10,"-12.4",23
"2017-01-25",9386,110,53,10,"-12.4",23
"2017-01-25",9397,191,53,10,"-12.4",23
"2017-01-26",9388,244,53,10,"-19.1",21
"2017-01-26",9389,54,53,10,"-19.1",21
"2017-01-26",9392,71,53,10,"-19.1",21
"2017-01-26",9499,137,53,10,"-19.1",21
"2017-01-26",9523,172,53,10,"-19.1",21
"2017-01-26",9390,238,53,10,"-19.1",21
"2017-01-26",9396,0,53,10,"-19.1",21
"2017-01-26",9393,320,53,10,"-19.1",21
"2017-01-26",9560,296,53,10,"-19.1",21
"2017-01-26",9386,110,53,10,"-19.1",21
"2017-01-26",9397,191,53,10,"-19.1",21
"2017-01-27",9397,190,54,10,"-30.5",21
"2017-01-27",9523,172,54,10,"-30.5",21
"2017-01-27",9389,53,54,10,"-30.5",21
"2017-01-27",9393,320,54,10,"-30.5",21
"2017-01-27",9390,238,54,10,"-30.5",21
"2017-01-27",9499,135,54,10,"-30.5",21
"2017-01-27",9560,296,54,10,"-30.5",21
"2017-01-27",9396,0,54,10,"-30.5",21
"2017-01-27",9386,110,54,10,"-30.5",21
"2017-01-27",9392,71,54,10,"-30.5",21
"2017-01-27",9388,244,54,10,"-30.5",21
"2017-01-28",9397,190,54,10,"-31.3",21
"2017-01-28",9396,0,54,10,"-31.3",21
"2017-01-28",9523,172,54,10,"-31.3",21
"2017-01-28",9386,110,54,10,"-31.3",21
"2017-01-28",9393,320,54,10,"-31.3",21
"2017-01-28",9560,296,54,10,"-31.3",21
"2017-01-28",9389,53,54,10,"-31.3",21
"2017-01-28",9390,238,54,10,"-31.3",21
"2017-01-28",9499,134,54,10,"-31.3",21
"2017-01-28",9388,244,54,10,"-31.3",21
"2017-01-28",9392,71,54,10,"-31.3",21
"2017-01-29",9393,320,54,10,"-23.2",21
"2017-01-29",9386,110,54,10,"-23.2",21
"2017-01-29",9390,239,54,10,"-23.2",21
"2017-01-29",9396,0,54,10,"-23.2",21
"2017-01-29",9499,133,54,10,"-23.2",21
"2017-01-29",9392,71,54,10,"-23.2",21
"2017-01-29",9389,53,54,10,"-23.2",21
"2017-01-29",9397,190,54,10,"-23.2",21
"2017-01-29",9560,296,54,10,"-23.2",21
"2017-01-29",9388,244,54,10,"-23.2",21
"2017-01-29",9523,172,54,10,"-23.2",21
"2017-01-30",9388,244,53,10,"-21",21
"2017-01-30",9499,134,53,10,"-21",21
"2017-01-30",9397,190,53,10,"-21",21
"2017-01-30",9390,239,53,10,"-21",21
"2017-01-30",9393,320,53,10,"-21",21
"2017-01-30",9389,53,53,10,"-21",21
"2017-01-30",9392,71,53,10,"-21",21
"2017-01-30",9396,0,53,10,"-21",21
"2017-01-30",9560,296,53,10,"-21",21
"2017-01-30",9523,171,53,10,"-21",21
"2017-01-30",9386,110,53,10,"-21",21
"2017-01-31",9523,171,53,10,"-22.4",21
"2017-01-31",9560,295,53,10,"-22.4",21
"2017-01-31",9389,52,53,10,"-22.4",21
"2017-01-31",9396,0,53,10,"-22.4",21
"2017-01-31",9388,245,53,10,"-22.4",21
"2017-01-31",9390,239,53,10,"-22.4",21
"2017-01-31",9392,71,53,10,"-22.4",21
"2017-01-31",9393,320,53,10,"-22.4",21
"2017-01-31",9499,134,53,10,"-22.4",21
"2017-01-31",9397,190,53,10,"-22.4",21
"2017-01-31",9386,110,53,10,"-22.4",21
"2017-02-01",9392,71,53,10,"-13.1",21
"2017-02-01",9393,320,53,10,"-13.1",21
"2017-02-01",9397,190,53,10,"-13.1",21
"2017-02-01",9386,110,53,10,"-13.1",21
"2017-02-01",9389,52,53,10,"-13.1",21
"2017-02-01",9560,295,53,10,"-13.1",21
"2017-02-01",9499,134,53,10,"-13.1",21
"2017-02-01",9390,239,53,10,"-13.1",21
"2017-02-01",9523,170,53,10,"-13.1",21
"2017-02-01",9388,245,53,10,"-13.1",21
"2017-02-01",9396,65,53,10,"-13.1",21
"2017-02-02",9389,52,53,10,"-9.4",21
"2017-02-02",9523,170,53,10,"-9.4",21
"2017-02-02",9396,65,53,10,"-9.4",21
"2017-02-02",9392,71,53,10,"-9.4",21
"2017-02-02",9499,134,53,10,"-9.4",21
"2017-02-02",9397,190,53,10,"-9.4",21
"2017-02-02",9560,295,53,10,"-9.4",21
"2017-02-02",9393,320,53,10,"-9.4",21
"2017-02-02",9388,245,53,10,"-9.4",21
"2017-02-02",9386,110,53,10,"-9.4",21
"2017-02-02",9390,240,53,10,"-9.4",21
"2017-02-03",9396,65,54,10,"-14",22
"2017-02-03",9499,134,54,10,"-14",22
"2017-02-03",9386,110,54,10,"-14",22
"2017-02-03",9390,241,54,10,"-14",22
"2017-02-03",9393,320,54,10,"-14",22
"2017-02-03",9397,190,54,10,"-14",22
"2017-02-03",9560,295,54,10,"-14",22
"2017-02-03",9523,170,54,10,"-14",22
"2017-02-03",9389,52,54,10,"-14",22
"2017-02-03",9388,245,54,10,"-14",22
"2017-02-03",9392,71,54,10,"-14",22
"2017-02-04",9386,110,55,10,"-22.1",22
"2017-02-04",9389,52,55,10,"-22.1",22
"2017-02-04",9390,241,55,10,"-22.1",22
"2017-02-04",9499,133,55,10,"-22.1",22
"2017-02-04",9397,190,55,10,"-22.1",22
"2017-02-04",9388,246,55,10,"-22.1",22
"2017-02-04",9523,170,55,10,"-22.1",22
"2017-02-04",9392,71,55,10,"-22.1",22
"2017-02-04",9396,65,55,10,"-22.1",22
"2017-02-04",9560,294,55,10,"-22.1",22
"2017-02-04",9393,320,55,10,"-22.1",22
"2017-02-05",9523,170,55,10,"-26.7",22
"2017-02-05",9396,64,55,10,"-26.7",22
"2017-02-05",9560,294,55,10,"-26.7",22
"2017-02-05",9393,319,55,10,"-26.7",22
"2017-02-05",9389,52,55,10,"-26.7",22
"2017-02-05",9390,242,55,10,"-26.7",22
"2017-02-05",9386,110,55,10,"-26.7",22
"2017-02-05",9397,190,55,10,"-26.7",22
"2017-02-05",9499,132,55,10,"-26.7",22
"2017-02-05",9392,71,55,10,"-26.7",22
"2017-02-05",9388,246,55,10,"-26.7",22
"2017-02-06",9523,170,56,10,"-22.4",22
"2017-02-06",9560,294,56,10,"-22.4",22
"2017-02-06",9388,246,56,10,"-22.4",22
"2017-02-06",9499,131,56,10,"-22.4",22
"2017-02-06",9392,70,56,10,"-22.4",22
"2017-02-06",9390,242,56,10,"-22.4",22
"2017-02-06",9386,110,56,10,"-22.4",22
"2017-02-06",9396,64,56,10,"-22.4",22
"2017-02-06",9389,52,56,10,"-22.4",22
"2017-02-06",9393,319,56,10,"-22.4",22
"2017-02-06",9397,190,56,10,"-22.4",22
"2017-02-07",9393,319,55,10,"-30.9",22
"2017-02-07",9523,170,55,10,"-30.9",22
"2017-02-07",9397,190,55,10,"-30.9",22
"2017-02-07",9390,243,55,10,"-30.9",22
"2017-02-07",9392,70,55,10,"-30.9",22
"2017-02-07",9389,51,55,10,"-30.9",22
"2017-02-07",9386,110,55,10,"-30.9",22
"2017-02-07",9396,64,55,10,"-30.9",22
"2017-02-07",9388,246,55,10,"-30.9",22
"2017-02-07",9499,131,55,10,"-30.9",22
"2017-02-07",9560,294,55,10,"-30.9",22
"2017-02-08",9389,51,55,10,"-27",22
"2017-02-08",9388,247,55,10,"-27",22
"2017-02-08",9560,294,55,10,"-27",22
"2017-02-08",9390,244,55,10,"-27",22
"2017-02-08",9397,190,55,10,"-27",22
"2017-02-08",9393,319,55,10,"-27",22
"2017-02-08",9392,70,55,10,"-27",22
"2017-02-08",9386,110,55,10,"-27",22
"2017-02-08",9396,64,55,10,"-27",22
"2017-02-08",9523,170,55,10,"-27",22
"2017-02-08",9499,130,55,10,"-27",22
"2017-02-09",9388,247,55,10,"-18.4",22
"2017-02-09",9390,245,55,10,"-18.4",22
"2017-02-09",9523,170,55,10,"-18.4",22
"2017-02-09",9397,190,55,10,"-18.4",22
"2017-02-09",9392,70,55,10,"-18.4",22
"2017-02-09",9386,110,55,10,"-18.4",22
"2017-02-09",9499,129,55,10,"-18.4",22
"2017-02-09",9560,294,55,10,"-18.4",22
"2017-02-09",9389,51,55,10,"-18.4",22
"2017-02-09",9393,319,55,10,"-18.4",22
"2017-02-09",9396,64,55,10,"-18.4",22
"2017-02-10",9560,294,55,10,"-22.6",22
"2017-02-10",9523,170,55,10,"-22.6",22
"2017-02-10",9389,51,55,10,"-22.6",22
"2017-02-10",9388,247,55,10,"-22.6",22
"2017-02-10",9393,318,55,10,"-22.6",22
"2017-02-10",9386,110,55,10,"-22.6",22
"2017-02-10",9392,70,55,10,"-22.6",22
"2017-02-10",9397,190,55,10,"-22.6",22
"2017-02-10",9396,64,55,10,"-22.6",22
"2017-02-10",9499,127,55,10,"-22.6",22
"2017-02-10",9390,245,55,10,"-22.6",22
"2017-02-11",9386,110,55,10,"-19.7",22
"2017-02-11",9499,127,55,10,"-19.7",22
"2017-02-11",9397,190,55,10,"-19.7",22
"2017-02-11",9390,246,55,10,"-19.7",22
"2017-02-11",9523,170,55,10,"-19.7",22
"2017-02-11",9388,247,55,10,"-19.7",22
"2017-02-11",9389,51,55,10,"-19.7",22
"2017-02-11",9393,318,55,10,"-19.7",22
"2017-02-11",9396,64,55,10,"-19.7",22
"2017-02-11",9392,70,55,10,"-19.7",22
"2017-02-11",9560,294,55,10,"-19.7",22
"2017-02-12",9388,247,55,10,"-23.4",23
"2017-02-12",9390,246,55,10,"-23.4",23
"2017-02-12",9389,50,55,10,"-23.4",23
"2017-02-12",9397,190,55,10,"-23.4",23
"2017-02-12",9499,126,55,10,"-23.4",23
"2017-02-12",9392,70,55,10,"-23.4",23
"2017-02-12",9393,318,55,10,"-23.4",23
"2017-02-12",9386,110,55,10,"-23.4",23
"2017-02-12",9396,64,55,10,"-23.4",23
"2017-02-12",9523,170,55,10,"-23.4",23
"2017-02-12",9560,294,55,10,"-23.4",23
"2017-02-13",9499,125,54,10,"-31.5",22
"2017-02-13",9560,294,54,10,"-31.5",22
"2017-02-13",9386,110,54,10,"-31.5",22
"2017-02-13",9523,170,54,10,"-31.5",22
"2017-02-13",9388,247,54,10,"-31.5",22
"2017-02-13",9397,190,54,10,"-31.5",22
"2017-02-13",9396,64,54,10,"-31.5",22
"2017-02-13",9389,50,54,10,"-31.5",22
"2017-02-13",9393,318,54,10,"-31.5",22
"2017-02-13",9390,247,54,10,"-31.5",22
"2017-02-13",9392,69,54,10,"-31.5",22
"2017-02-14",9560,294,53,10,"-31.4",24
"2017-02-14",9388,247,53,10,"-31.4",24
"2017-02-14",9396,64,53,10,"-31.4",24
"2017-02-14",9386,110,53,10,"-31.4",24
"2017-02-14",9499,124,53,10,"-31.4",24
"2017-02-14",9397,190,53,10,"-31.4",24
"2017-02-14",9389,50,53,10,"-31.4",24
"2017-02-14",9390,247,53,10,"-31.4",24
"2017-02-14",9523,170,53,10,"-31.4",24
"2017-02-14",9392,69,53,10,"-31.4",24
"2017-02-14",9393,318,53,10,"-31.4",24
"2017-02-15",9386,110,53,10,"-19.7",23
"2017-02-15",9523,170,53,10,"-19.7",23
"2017-02-15",9396,63,53,10,"-19.7",23
"2017-02-15",9560,293,53,10,"-19.7",23
"2017-02-15",9499,124,53,10,"-19.7",23
"2017-02-15",9389,50,53,10,"-19.7",23
"2017-02-15",9393,318,53,10,"-19.7",23
"2017-02-15",9392,69,53,10,"-19.7",23
"2017-02-15",9397,189,53,10,"-19.7",23
"2017-02-15",9390,248,53,10,"-19.7",23
"2017-02-15",9388,247,53,10,"-19.7",23
"2017-02-16",9390,248,53,10,"-22.3",24
"2017-02-16",9393,318,53,10,"-22.3",24
"2017-02-16",9523,170,53,10,"-22.3",24
"2017-02-16",9560,292,53,10,"-22.3",24
"2017-02-16",9397,189,53,10,"-22.3",24
"2017-02-16",9389,50,53,10,"-22.3",24
"2017-02-16",9396,63,53,10,"-22.3",24
"2017-02-16",9499,124,53,10,"-22.3",24
"2017-02-16",9388,246,53,10,"-22.3",24
"2017-02-16",9392,69,53,10,"-22.3",24
"2017-02-16",9386,110,53,10,"-22.3",24
"2017-02-17",9388,246,53,10,"-20.5",23
"2017-02-17",9560,291,53,10,"-20.5",23
"2017-02-17",9389,50,53,10,"-20.5",23
"2017-02-17",9523,170,53,10,"-20.5",23
"2017-02-17",9396,63,53,10,"-20.5",23
"2017-02-17",9392,69,53,10,"-20.5",23
"2017-02-17",9390,249,53,10,"-20.5",23
"2017-02-17",9499,124,53,10,"-20.5",23
"2017-02-17",9386,110,53,10,"-20.5",23
"2017-02-17",9393,317,53,10,"-20.5",23
"2017-02-17",9397,189,53,10,"-20.5",23
"2017-02-18",9386,110,53,10,"-21.3",24
"2017-02-18",9390,249,53,10,"-21.3",24
"2017-02-18",9560,291,53,10,"-21.3",24
"2017-02-18",9389,49,53,10,"-21.3",24
"2017-02-18",9392,69,53,10,"-21.3",24
"2017-02-18",9393,317,53,10,"-21.3",24
